Date,Open,High,Low,Close,Adj Close,Volume
2019-07-26,171.4,172.93,170.69,171.73,171.73,43748029
2019-07-29,172.17,173.57,168.33,170.03,170.03,120673309
2019-07-30,170.05,170.14,169.44,169.52,169.52,35548035
2019-07-31,169.21,174.2,169.21,173.01,173.01,49586514
2019-08-01,173.32,173.63,168.69,172.02,172.02,77109692
2019-08-02,172.02,172.02,163.82,167.4,167.4,45249943
2019-08-05,167.27,172.68,167.27,170.13,170.13,70750214
2019-08-06,169.63,174.63,169.63,172.97,172.97,70109504
2019-08-07,173.69,175.26,173.69,175.11,175.11,59074433
2019-08-08,175.37,180.48,173.64,177.9,177.9,88817895
2019-08-09,178.2,179.72,178.2,179.33,179.33,58106853
2019-08-12,179.02,179.02,174.83,175.56,175.56,69842615
2019-08-13,175.59,178.92,175.59,178.39,178.39,100707138
2019-08-14,178.36,180.75,176.97,177.15,177.15,87348199
2019-08-15,177.42,178.09,175.3,177.4,177.4,87185222
2019-08-16,177.89,178.87,177.51,178.45,178.45,40203581
2019-08-19,177.94,184.57,177.27,179.23,179.23,78535045
2019-08-20,178.85,182.23,178.85,180.4,180.4,44800908
2019-08-21,180.64,180.64,177.98,178.08,178.08,38132309
2019-08-22,177.9,182.53,177.9,180.99,180.99,61864431
2019-08-23,181.28,188.51,181.28,188.26,188.26,44341004
2019-08-26,188.12,188.12,184.58,186.64,186.64,87345806
2019-08-27,186.18,186.37,184.25,185.39,185.39,88185461
2019-08-28,184.73,185.59,182.85,184.53,184.53,29742513
2019-08-29,184.71,184.71,178.76,180.64,180.64,45709534
2019-08-30,180.82,181.66,179.34,179.88,179.88,35506410
2019-09-02,180.23,180.23,173.93,176.35,176.35,52909146
2019-09-03,176.46,180.59,175.11,176.19,176.19,76378267
2019-09-04,174.87,177.59,174.87,176.9,176.9,57784044
2019-09-05,177.07,177.17,173.84,174.65,174.65,50285875
2019-09-06,174.14,178.19,173.85,177.87,177.87,107093099
2019-09-09,177.2,180.2,177.2,177.94,177.94,25322290
2019-09-10,177.23,187.76,177.23,187.03,187.03,104415349
2019-09-11,186.25,188.1,183.29,184.8,184.8,51208862
2019-09-12,184.91,186.63,184.91,186.44,186.44,61706195
2019-09-13,186.17,190.1,186.17,189.56,189.56,51556722
2019-09-16,188.98,188.98,182.71,184.84,184.84,118011629
2019-09-17,184.85,184.85,176.94,179.18,179.18,38909426
2019-09-18,178.78,180.36,178.78,180.07,180.07,63964131
2019-09-19,180.43,185.38,180.43,183.19,183.19,78618213
2019-09-20,183.72,187.58,174.42,177.06,177.06,33422416
2019-09-23,176.98,179.4,176.98,177.88,177.88,44065125
2019-09-24,178.37,178.37,169.98,174.12,174.12,60000717
2019-09-25,174.6,174.81,167.97,171.43,171.43,44654805
2019-09-26,171.46,175.41,170.85,174.92,174.92,45942528
2019-09-27,175.53,180.31,175.53,179.45,179.45,55350343
2019-09-30,179.23,191.87,179.23,185.28,185.28,82554647
2019-10-01,184.55,188.28,184.55,187.55,187.55,55508758
2019-10-02,186.97,193.21,186.97,193.11,193.11,98003031
2019-10-03,192.85,197.27,192.85,196.65,196.65,42713918
2019-10-04,196.86,202.87,196.86,202.46,202.46,38584823
2019-10-07,201.99,202.67,201.99,202.23,202.23,137574570
2019-10-08,201.95,201.95,191.2,193.76,193.76,48932641
2019-10-09,193.27,195.98,193.27,195.65,195.65,37685037
2019-10-10,195.4,199.12,195.4,199.01,199.01,31715526
2019-10-11,199.55,200.32,196.57,199.8,199.8,97872862
2019-10-14,199.95,209.76,199.95,207.9,207.9,55540147
2019-10-15,207.66,211.71,207.1,210.17,210.17,57520651
2019-10-16,210.68,211.24,205.26,210.41,210.41,59736740
2019-10-17,210.42,218.69,210.42,218.03,218.03,95469334
2019-10-18,218.09,218.15,216.0,217.31,217.31,59252975
2019-10-21,217.81,217.81,206.01,211.2,211.2,162592886
2019-10-22,211.06,217.19,211.06,215.28,215.28,67163649
2019-10-23,215.68,219.81,215.13,215.29,215.29,97352833
2019-10-24,215.66,217.58,212.06,215.15,215.15,87858176
2019-10-25,215.09,219.22,213.89,216.18,216.18,62743124
2019-10-28,215.58,219.57,215.58,218.37,218.37,50341991
2019-10-29,218.38,227.95,218.38,224.55,224.55,72705243
2019-10-30,225.06,229.96,225.06,228.45,228.45,78074806
2019-10-31,228.82,230.22,227.81,229.34,229.34,50632492
2019-11-01,230.12,234.77,230.12,232.67,232.67,68044607
2019-11-04,232.44,233.3,229.17,231.44,231.44,104387498
2019-11-05,231.8,234.63,231.52,233.03,233.03,145708351
2019-11-06,232.56,238.02,229.47,236.84,236.84,89601822
2019-11-07,236.93,237.85,234.0,234.78,234.78,134119582
2019-11-08,235.3,242.02,235.3,240.26,240.26,49495326
2019-11-11,240.7,255.46,240.7,251.46,251.46,84299913
2019-11-12,251.51,253.8,250.79,251.75,251.75,108748267
2019-11-13,251.61,251.61,246.68,247.49,247.49,44482444
2019-11-14,247.0,247.0,241.38,243.55,243.55,52425435
2019-11-15,243.44,243.44,236.11,237.18,237.18,127585897
2019-11-18,236.56,236.56,224.45,227.01,227.01,43102818
2019-11-19,226.86,227.5,222.61,226.46,226.46,37232272
2019-11-20,225.64,225.64,218.19,222.29,222.29,117310065
2019-11-21,221.7,221.7,217.72,219.07,219.07,102753531
2019-11-22,219.44,219.44,216.13,216.9,216.9,75677132
2019-11-25,217.22,221.13,212.88,215.76,215.76,62511068
2019-11-26,215.63,218.67,215.63,218.1,218.1,53421758
2019-11-27,218.13,223.95,213.43,219.09,219.09,71265154
2019-11-28,219.17,219.17,204.99,206.73,206.73,119767302
2019-11-29,206.92,206.92,204.0,206.49,206.49,70039150
2019-12-02,206.63,216.03,206.63,210.61,210.61,151473643
2019-12-03,210.05,212.23,210.05,211.05,211.05,44453830
2019-12-04,210.02,210.02,199.01,202.54,202.54,63165333
2019-12-05,202.13,203.69,201.09,202.06,202.06,54839156
2019-12-06,201.99,206.15,201.99,205.45,205.45,41246708
2019-12-09,205.84,212.77,205.84,210.28,210.28,59883106
2019-12-10,210.38,210.38,209.17,209.47,209.47,75230719
2019-12-11,209.69,215.75,208.36,213.07,213.07,78517380
2019-12-12,212.68,215.61,209.63,214.81,214.81,151685425
2019-12-13,214.78,214.78,208.85,214.38,214.38,76662672
2019-12-16,214.41,223.38,214.41,221.95,221.95,100854880
2019-12-17,221.62,221.62,207.98,214.87,214.87,65370143
2019-12-18,214.41,216.79,210.3,211.94,211.94,124567803
2019-12-19,211.84,220.65,211.84,219.09,219.09,166169383
2019-12-20,219.38,229.05,219.38,224.98,224.98,78732968
2019-12-23,224.58,239.3,224.58,234.35,234.35,42801122
2019-12-24,234.25,234.25,225.32,227.67,227.67,51116427
2019-12-25,228.29,232.66,228.29,230.67,230.67,71264738
2019-12-26,230.44,234.33,230.44,232.76,232.76,76418678
2019-12-27,232.77,232.77,224.14,225.11,225.11,84183419
2019-12-30,225.06,225.06,217.97,220.98,220.98,76531851
2019-12-31,220.9,220.9,212.92,213.69,213.69,63842678
2020-01-01,214.4,217.41,214.4,216.57,216.57,49360403
2020-01-02,216.7,221.28,216.7,220.88,220.88,74745068
2020-01-03,220.18,220.18,214.09,215.31,215.31,133703261
2020-01-06,215.97,218.78,213.91,216.06,216.06,95736476
2020-01-07,216.17,217.08,215.76,216.59,216.59,78847019
2020-01-08,216.43,216.43,212.26,214.03,214.03,96106284
2020-01-09,214.61,224.79,209.41,215.94,215.94,54882927
2020-01-10,215.61,216.18,215.14,215.61,215.61,51952086
2020-01-13,216.35,216.35,208.96,211.29,211.29,47205664
2020-01-14,211.33,215.68,211.33,214.27,214.27,60552653
2020-01-15,214.7,214.7,209.29,212.68,212.68,53775908
2020-01-16,213.99,214.54,212.77,214.04,214.04,103227762
2020-01-17,214.12,222.78,212.07,213.19,213.19,52641172
2020-01-20,213.14,213.14,204.86,206.68,206.68,46179651
2020-01-21,206.24,210.38,206.24,209.67,209.67,138470707
2020-01-22,209.62,214.15,206.61,208.72,208.72,53147860
2020-01-23,208.29,208.29,203.98,206.18,206.18,67696827
2020-01-24,206.11,209.62,205.46,208.12,208.12,76260649
2020-01-27,209.33,211.53,206.48,209.51,209.51,40404884
2020-01-28,209.56,209.56,205.69,206.13,206.13,104357389
2020-01-29,205.91,212.68,205.91,210.36,210.36,82144143
2020-01-30,210.27,219.87,210.27,216.94,216.94,118745380
2020-01-31,216.76,228.17,216.76,226.25,226.25,48518208
2020-02-03,226.72,226.72,220.95,223.74,223.74,66239585
2020-02-04,223.7,231.09,223.7,230.65,230.65,64674709
2020-02-05,231.39,231.39,220.07,222.3,222.3,70752178
2020-02-06,222.16,222.16,217.97,219.89,219.89,35579941
2020-02-07,219.78,219.78,210.82,212.13,212.13,66550595
2020-02-10,211.75,212.02,209.68,210.41,210.41,35982847
2020-02-11,210.25,210.25,207.55,208.22,208.22,73476201
2020-02-12,207.5,212.62,207.5,209.82,209.82,27171490
2020-02-13,208.93,208.93,200.18,201.35,201.35,30355969
2020-02-14,201.6,202.48,198.11,200.04,200.04,88327140
2020-02-17,199.34,202.12,199.34,202.1,202.1,51156653
2020-02-18,202.26,206.78,200.38,204.21,204.21,42883395
2020-02-19,204.0,207.37,202.43,204.39,204.39,105843986
2020-02-20,204.77,204.77,195.81,198.28,198.28,181448007
2020-02-21,197.6,197.6,193.79,194.04,194.04,225598020
2020-02-24,194.27,194.27,190.47,190.94,190.94,148921872
2020-02-25,191.07,191.07,183.39,185.01,185.01,464875740
2020-02-26,185.15,185.15,179.85,180.4,180.4,124974925
2020-02-27,180.8,180.8,167.93,172.18,172.18,319806742
2020-02-28,172.2,172.2,165.27,166.3,166.3,155302097
2020-03-02,165.49,166.98,164.33,165.45,165.45,82114490
2020-03-03,165.6,165.6,160.95,165.37,165.37,193071032
2020-03-04,165.48,168.5,165.48,168.42,168.42,180516770
2020-03-05,168.34,172.36,168.34,171.76,171.76,104521200
2020-03-06,171.47,171.47,165.97,166.54,166.54,110060580
2020-03-09,166.42,166.42,162.65,163.67,163.67,157596757
2020-03-10,164.14,166.38,164.14,164.66,164.66,183060700
2020-03-11,164.36,164.36,160.2,161.1,161.1,59243337
2020-03-12,160.54,160.54,156.9,157.39,157.39,242540145
2020-03-13,156.93,162.7,156.93,162.33,162.33,130597420
2020-03-16,162.32,164.33,159.68,161.75,161.75,93430670
2020-03-17,162.29,162.29,157.71,159.43,159.43,231909052
2020-03-18,160.13,160.13,157.52,157.75,157.75,157664832
2020-03-19,157.95,158.01,155.87,157.35,157.35,258885265
2020-03-20,157.04,157.04,152.83,153.08,153.08,189634695
2020-03-23,152.81,152.81,149.87,152.41,152.41,159064990
2020-03-24,152.67,157.85,152.67,155.74,155.74,149728952
2020-03-25,156.16,156.16,152.18,153.58,153.58,193060530
2020-03-26,153.38,161.51,153.38,160.7,160.7,134896275
2020-03-27,161.16,162.07,156.85,159.15,159.15,113169830
2020-03-30,159.07,164.9,159.07,161.22,161.22,203137342
2020-03-31,161.45,163.85,159.81,162.86,162.86,150223400
2020-04-01,163.23,163.23,160.67,161.24,161.24,161312862
2020-04-02,160.76,165.62,160.76,164.45,164.45,246083422
2020-04-03,164.6,173.09,164.6,171.75,171.75,152074117
2020-04-06,172.24,172.32,165.56,170.48,170.48,160121392
2020-04-07,170.29,177.41,170.29,176.84,176.84,125218330
2020-04-08,176.47,183.45,176.47,181.24,181.24,189088400
2020-04-09,181.42,181.79,178.67,180.77,180.77,183066565
2020-04-10,180.82,183.25,180.82,182.54,182.54,228201432
2020-04-13,182.42,189.19,182.42,186.83,186.83,126250385
2020-04-14,186.83,188.74,182.45,188.32,188.32,132527725
2020-04-15,187.7,194.33,187.7,191.21,191.21,218497292
2020-04-16,191.36,191.36,187.14,187.25,187.25,176056305
2020-04-17,187.85,188.5,186.66,188.29,188.29,110767277
2020-04-20,188.02,193.88,188.02,189.23,189.23,268416610
2020-04-21,188.92,190.0,186.38,189.65,189.65,80683850
2020-04-22,189.71,197.04,189.71,194.87,194.87,217812055
2020-04-23,195.98,195.98,193.02,194.81,194.81,95950635
2020-04-24,195.24,197.65,191.49,196.91,196.91,338401842
2020-04-27,196.87,196.87,190.85,195.6,195.6,85805127
2020-04-28,195.62,201.75,195.62,200.76,200.76,252350482
2020-04-29,201.24,204.65,201.24,203.25,203.25,154048102
2020-04-30,202.88,217.87,202.88,213.18,213.18,137452395
2020-05-01,213.44,221.87,213.44,218.94,218.94,171413252
2020-05-04,218.46,221.7,217.64,220.79,220.79,204932120
2020-05-05,221.2,226.72,221.2,222.52,222.52,110847840
2020-05-06,222.39,227.29,221.92,226.86,226.86,114847317
2020-05-07,226.95,235.66,226.95,235.58,235.58,206388560
2020-05-08,235.41,236.42,233.72,235.89,235.89,80397370
2020-05-11,236.22,241.23,233.74,236.23,236.23,125993085
2020-05-12,236.14,239.17,236.14,237.5,237.5,537104915
2020-05-13,238.53,239.04,232.77,235.85,235.85,108062900
2020-05-14,236.52,243.83,236.22,242.7,242.7,251901912
2020-05-15,242.07,244.44,241.87,243.37,243.37,125906347
2020-05-18,243.46,244.92,242.66,244.15,244.15,195104775
2020-05-19,244.51,244.51,234.36,234.53,234.53,206781140
2020-05-20,234.31,234.31,232.79,233.07,233.07,250010110
2020-05-21,233.64,245.84,233.64,243.07,243.07,146909555
2020-05-22,243.61,245.3,235.1,242.37,242.37,352648750
2020-05-25,242.33,242.33,239.35,241.4,241.4,125735945
2020-05-26,241.87,241.87,231.46,238.32,238.32,174793770
2020-05-27,237.17,242.51,237.17,242.15,242.15,175568527
2020-05-28,242.81,248.77,240.66,245.81,245.81,101608927
2020-05-29,246.25,246.25,243.26,244.78,244.78,141963467
2020-06-01,244.24,245.64,243.6,243.61,243.61,67913398
2020-06-02,243.74,243.85,239.78,241.74,241.74,53558767
2020-06-03,240.76,240.76,235.83,237.06,237.06,169016699
2020-06-04,236.7,245.47,234.08,238.12,238.12,45521214
2020-06-05,238.65,247.86,238.65,245.98,245.98,102043349
2020-06-08,245.97,250.98,245.97,249.6,249.6,89676778
2020-06-09,249.56,259.63,249.56,258.46,258.46,63312518
2020-06-10,258.48,264.73,258.48,263.26,263.26,45039699
2020-06-11,263.22,278.03,263.22,276.26,276.26,46820718
2020-06-12,276.8,276.88,270.61,273.83,273.83,51750858
2020-06-15,273.49,282.6,273.49,280.72,280.72,31166114
2020-06-16,280.96,280.96,272.76,273.79,273.79,42616511
2020-06-17,273.17,273.76,269.44,271.23,271.23,35185614
2020-06-18,271.63,271.63,262.07,264.15,264.15,109068697
2020-06-19,263.98,263.98,259.1,259.43,259.43,81533411
2020-06-22,259.4,261.61,254.81,257.04,257.04,87183716
2020-06-23,256.85,256.85,244.37,251.45,251.45,80572767
2020-06-24,251.34,256.08,251.34,255.86,255.86,68061722
2020-06-25,255.34,258.5,255.34,256.26,256.26,114194149
2020-06-26,256.43,267.05,256.43,263.72,263.72,49865175
2020-06-29,264.01,266.63,262.33,263.12,263.12,66439768
2020-06-30,262.42,265.77,262.42,263.41,263.41,85837113
2020-07-01,263.1,264.83,258.16,258.69,258.69,37530136
2020-07-02,258.71,258.71,254.63,256.56,256.56,219700112
2020-07-03,256.25,258.58,256.25,258.33,258.33,64396175
2020-07-06,258.22,258.22,253.97,256.87,256.87,67385085
2020-07-07,257.7,257.7,249.26,254.82,254.82,105254281
2020-07-08,254.3,254.3,247.26,248.76,248.76,91799795
2020-07-09,247.61,253.22,245.09,250.11,250.11,64641663
2020-07-10,249.81,252.03,249.81,252.01,252.01,67066167
2020-07-13,251.85,259.95,251.85,257.15,257.15,34881915
2020-07-14,256.89,266.14,256.89,265.51,265.51,50960031
2020-07-15,265.65,265.65,259.44,261.18,261.18,78297214
2020-07-16,260.64,260.64,257.04,257.71,257.71,76034339
2020-07-17,257.1,268.88,257.1,265.74,265.74,103761421
2020-07-20,265.39,275.47,265.39,274.12,274.12,60668675
2020-07-21,273.76,280.62,273.76,279.08,279.08,36551174
2020-07-22,280.26,283.26,277.99,281.31,281.31,97156211
2020-07-23,282.18,282.18,271.39,273.81,273.81,113076397
2020-07-24,272.9,280.42,271.34,278.66,278.66,91188223
2020-07-27,277.59,279.52,275.34,276.3,276.3,59630934
2020-07-28,276.25,276.25,259.16,264.2,264.2,96677660
2020-07-29,265.21,266.11,261.61,264.1,264.1,250934544
2020-07-30,264.45,264.45,259.86,260.35,260.35,66665585
2020-07-31,260.33,260.33,253.02,253.31,253.31,37672608
2020-08-03,253.08,258.32,253.08,257.02,257.02,50355805
2020-08-04,257.58,257.58,254.72,255.03,255.03,81762469
2020-08-05,255.12,255.52,251.97,253.15,253.15,33505386
2020-08-06,254.03,265.51,254.03,258.26,258.26,68128059
2020-08-07,257.39,265.43,257.39,261.05,261.05,74125721
2020-08-10,261.27,268.75,261.27,263.11,263.11,117645590
2020-08-11,262.81,269.55,262.81,268.66,268.66,107523118
2020-08-12,268.88,279.77,268.88,277.2,277.2,89968701
2020-08-13,277.34,284.49,277.34,283.83,283.83,26804139
2020-08-14,284.12,286.49,281.93,285.28,285.28,92023979
2020-08-17,285.84,286.56,282.21,284.62,284.62,84422443
2020-08-18,285.41,286.4,283.31,284.31,284.31,70527710
2020-08-19,285.42,289.85,285.42,287.49,287.49,31865983
2020-08-20,287.5,305.63,287.5,294.93,294.93,46661451
2020-08-21,294.61,304.16,294.61,301.1,301.1,39920853
2020-08-24,300.36,309.77,300.36,306.6,306.6,28435107
2020-08-25,306.87,306.87,295.23,295.49,295.49,63590359
2020-08-26,295.98,302.44,294.46,295.86,295.86,46270244
2020-08-27,295.06,295.06,286.05,286.92,286.92,181953319
2020-08-28,287.57,287.57,283.72,284.61,284.61,59508499
2020-08-31,284.56,284.73,277.17,281.93,281.93,106818293
2020-09-01,281.22,290.28,281.22,284.93,284.93,33987347
2020-09-02,284.44,284.96,282.8,283.58,283.58,51500530
2020-09-03,283.05,298.01,283.05,297.72,297.72,66180581
2020-09-04,297.17,297.17,285.23,288.77,288.77,44272616
2020-09-07,289.1,289.1,279.11,281.97,281.97,53771719
2020-09-08,282.46,282.46,277.89,278.76,278.76,58349312
2020-09-09,279.71,279.71,275.71,277.35,277.35,57978064
2020-09-10,276.96,279.98,270.48,274.99,274.99,133710279
2020-09-11,275.18,280.37,275.18,277.47,277.47,74063175
2020-09-14,277.11,290.36,277.11,290.21,290.21,77125360
2020-09-15,290.22,294.03,287.76,289.26,289.26,79003317
2020-09-16,288.4,296.22,288.4,295.94,295.94,81343301
2020-09-17,295.27,301.83,295.27,301.36,301.36,61588375
2020-09-18,301.84,301.84,290.85,292.18,292.18,55998750
2020-09-21,291.31,293.0,289.59,292.12,292.12,68057596
2020-09-22,292.48,293.81,286.69,288.38,288.38,101124205
