Date,Open,High,Low,Close,Adj Close,Volume
2019-04-18,91.68,92.33,91.68,92.33,92.33,86080726
2019-04-19,92.44,94.25,91.57,92.61,92.61,44468696
2019-04-22,92.45,92.95,91.96,92.42,92.42,104675654
2019-04-23,92.41,93.03,92.17,92.66,92.66,181124364
2019-04-24,92.54,92.65,91.68,92.06,92.06,99244749
2019-04-25,92.02,93.51,92.02,92.96,92.96,66587781
2019-04-26,92.75,93.08,91.44,92.86,92.86,62616976
2019-04-29,92.81,94.42,92.81,94.11,94.11,65367757
2019-04-30,94.42,94.42,92.52,93.61,93.61,52423825
2019-05-01,93.51,93.76,93.16,93.52,93.52,78619047
2019-05-02,93.39,95.37,93.39,95.18,95.18,45072381
2019-05-03,95.06,96.15,94.68,95.67,95.67,33373948
2019-05-06,95.64,95.64,93.01,93.21,93.21,77594410
2019-05-07,93.55,95.97,93.55,95.68,95.68,71675425
2019-05-08,95.95,95.95,93.92,94.98,94.98,56553478
2019-05-09,94.95,98.26,94.95,96.17,96.17,42545584
2019-05-10,96.05,96.58,92.48,95.7,95.7,79802300
2019-05-13,95.37,97.36,95.31,96.15,96.15,47826730
2019-05-14,95.98,96.33,95.07,96.29,96.29,67227136
2019-05-15,95.91,96.33,95.91,96.29,96.29,143975545
2019-05-16,96.43,97.39,95.64,96.78,96.78,92215720
2019-05-17,97.04,97.04,94.01,95.47,95.47,41099734
2019-05-20,95.39,96.51,95.39,96.17,96.17,42679302
2019-05-21,96.24,97.22,96.24,96.9,96.9,75518854
2019-05-22,96.69,98.95,96.69,97.54,97.54,40998129
2019-05-23,97.16,102.42,97.16,100.17,100.17,31911438
2019-05-24,100.18,100.73,99.41,100.13,100.13,87935493
2019-05-27,100.21,101.07,97.05,99.12,99.12,80804206
2019-05-28,99.46,102.07,99.46,101.94,101.94,85105703
2019-05-29,102.36,103.54,101.55,102.72,102.72,78954267
2019-05-30,102.66,102.73,102.3,102.67,102.67,69236655
2019-05-31,102.86,107.19,102.86,106.73,106.73,54531542
2019-06-03,106.79,111.72,106.79,110.21,110.21,87366219
2019-06-04,110.21,112.01,110.21,110.47,110.47,131053824
2019-06-05,110.46,111.17,110.46,110.93,110.93,58157980
2019-06-06,110.9,112.76,110.08,111.06,111.06,47245557
2019-06-07,111.04,115.68,111.04,113.16,113.16,45132695
2019-06-10,113.54,116.17,113.54,115.42,115.42,50247591
2019-06-11,115.47,115.47,112.43,113.86,113.86,77068460
2019-06-12,114.25,116.97,114.25,116.67,116.67,30198845
2019-06-13,116.46,118.58,116.46,118.22,118.22,84717558
2019-06-14,117.55,119.23,116.14,118.95,118.95,91947698
2019-06-17,118.84,124.62,118.84,122.2,122.2,34619716
2019-06-18,122.0,122.84,121.51,122.16,122.16,48037528
2019-06-19,121.8,124.29,121.8,123.48,123.48,73370878
2019-06-20,123.8,123.8,120.45,121.32,121.32,67105554
2019-06-21,121.0,121.0,118.81,119.49,119.49,87488705
2019-06-24,119.63,121.84,119.63,120.66,120.66,67168204
2019-06-25,121.14,121.14,117.15,117.25,117.25,117867666
2019-06-26,116.98,120.34,116.98,118.97,118.97,62501275
2019-06-27,118.92,120.57,118.09,118.75,118.75,47963558
2019-06-28,119.07,119.61,118.97,119.2,119.2,46445425
2019-07-01,119.1,123.68,119.1,122.84,122.84,95377444
2019-07-02,122.92,123.26,120.27,123.2,123.2,71916316
2019-07-03,123.35,123.35,120.33,121.65,121.65,91573422
2019-07-04,121.7,123.81,119.31,122.83,122.83,90822197
2019-07-05,122.72,127.13,122.72,125.91,125.91,31680925
2019-07-08,125.71,127.51,125.03,126.4,126.4,45043184
2019-07-09,126.12,127.32,125.54,126.12,126.12,47247734
2019-07-10,126.27,130.39,126.27,129.99,129.99,51276319
2019-07-11,129.82,133.51,129.82,133.43,133.43,60070122
2019-07-12,133.75,134.47,132.91,133.62,133.62,105986799
2019-07-15,134.05,139.82,134.05,137.9,137.9,114783490
2019-07-16,137.58,139.06,137.31,139.01,139.01,63212267
2019-07-17,139.22,139.56,139.06,139.18,139.18,64273175
2019-07-18,139.75,142.2,139.66,141.7,141.7,53596363
2019-07-19,141.45,141.45,136.73,137.66,137.66,73650416
2019-07-22,138.0,139.41,136.23,137.04,137.04,77066067
2019-07-23,137.2,140.83,137.2,139.17,139.17,98125271
2019-07-24,139.44,144.27,139.44,143.82,143.82,97810331
2019-07-25,143.6,143.6,142.52,143.08,143.08,28298463
2019-07-26,143.62,143.62,140.62,141.42,141.42,66862397
2019-07-29,141.23,146.07,141.23,145.92,145.92,123630184
2019-07-30,146.11,149.84,146.11,148.42,148.42,59644906
2019-07-31,148.4,158.58,148.4,153.99,153.99,112095528
2019-08-01,154.16,156.11,151.0,153.91,153.91,62870307
2019-08-02,153.61,153.61,148.16,149.83,149.83,76220015
2019-08-05,149.46,155.21,149.46,153.36,153.36,45100730
2019-08-06,153.44,154.7,150.86,151.84,151.84,45784943
2019-08-07,151.73,152.17,146.95,149.23,149.23,94997573
2019-08-08,149.11,157.31,149.11,155.83,155.83,101127493
2019-08-09,156.0,160.26,155.84,157.37,157.37,71824545
2019-08-12,156.9,156.9,153.83,154.99,154.99,43494957
2019-08-13,155.36,155.36,152.72,153.51,153.51,72325483
2019-08-14,153.55,153.55,149.4,152.36,152.36,117512968
2019-08-15,152.59,153.16,151.51,153.05,153.05,142708102
2019-08-16,153.21,153.21,152.25,152.61,152.61,62612913
2019-08-19,152.79,158.23,152.79,157.36,157.36,36587533
2019-08-20,156.98,160.12,156.98,159.8,159.8,99464436
2019-08-21,160.17,160.17,157.12,157.57,157.57,63641735
2019-08-22,157.66,159.04,156.22,158.83,158.83,103634571
2019-08-23,158.68,160.78,155.69,159.59,159.59,79525967
2019-08-26,159.55,161.35,158.09,159.5,159.5,49912779
2019-08-27,159.62,159.62,158.53,158.91,158.91,72744438
2019-08-28,158.97,158.97,155.42,157.5,157.5,119939813
2019-08-29,157.68,157.87,157.12,157.72,157.72,66953150
2019-08-30,158.24,158.24,156.13,156.13,156.13,46980501
2019-09-02,155.81,157.22,153.89,155.32,155.32,37644883
2019-09-03,155.56,157.06,152.04,154.88,154.88,52184673
2019-09-04,154.84,154.93,153.48,154.01,154.01,60316169
2019-09-05,154.36,154.9,151.12,153.54,153.54,98657511
2019-09-06,154.03,159.55,154.03,157.68,157.68,45391052
2019-09-09,157.75,157.75,155.41,156.12,156.12,132311034
2019-09-10,156.32,161.28,156.32,161.2,161.2,41628866
2019-09-11,161.6,166.87,161.6,164.96,164.96,180593591
2019-09-12,165.29,172.5,165.29,169.43,169.43,141721255
2019-09-13,169.85,173.05,167.93,170.11,170.11,75197743
2019-09-16,170.01,170.01,164.99,166.66,166.66,36766139
2019-09-17,166.48,166.99,166.21,166.32,166.32,69511005
2019-09-18,165.94,165.94,161.15,161.65,161.65,60880829
2019-09-19,161.58,164.41,161.58,164.04,164.04,42688938
2019-09-20,164.02,164.02,158.97,161.64,161.64,79842709
2019-09-23,161.59,164.01,161.59,162.87,162.87,51121107
2019-09-24,163.03,163.03,158.52,159.36,159.36,53393679
2019-09-25,159.52,159.52,157.27,157.49,157.49,65508720
2019-09-26,157.47,162.84,157.47,161.55,161.55,56468964
2019-09-27,161.67,165.88,161.67,165.72,165.72,163190358
2019-09-30,165.99,167.32,162.72,166.63,166.63,57361242
2019-10-01,166.36,171.51,166.36,168.49,168.49,84775545
2019-10-02,168.81,171.61,168.81,170.63,170.63,75328889
2019-10-03,170.43,173.82,170.43,172.4,172.4,81839074
2019-10-04,172.89,176.1,168.54,173.95,173.95,84376597
2019-10-07,174.01,178.08,173.13,174.93,174.93,101109017
2019-10-08,174.96,174.96,171.81,173.1,173.1,79062062
2019-10-09,172.48,179.0,172.48,175.03,175.03,77758901
2019-10-10,175.26,179.68,175.26,178.8,178.8,72751210
2019-10-11,178.83,178.83,170.32,177.15,177.15,67241295
2019-10-14,177.21,180.48,173.69,179.21,179.21,49349891
2019-10-15,179.17,184.26,179.17,183.24,183.24,69359794
2019-10-16,183.47,183.47,175.04,181.53,181.53,78269787
2019-10-17,181.83,181.83,178.95,179.02,179.02,83472775
2019-10-18,179.19,179.19,174.83,177.21,177.21,76383646
2019-10-21,177.68,178.56,176.58,178.05,178.05,64746051
2019-10-22,177.8,179.41,173.28,176.67,176.67,69464981
2019-10-23,176.46,178.6,175.92,176.98,176.98,56951277
2019-10-24,177.12,179.56,176.04,177.06,177.06,80555332
2019-10-25,177.3,179.61,177.3,179.15,179.15,65053071
2019-10-28,179.33,187.24,179.33,182.84,182.84,76392085
2019-10-29,182.37,183.0,180.1,180.83,180.83,106056920
2019-10-30,180.39,180.39,176.99,177.64,177.64,53512279
2019-10-31,177.58,181.61,176.43,178.21,178.21,90227374
2019-11-01,177.57,185.04,177.57,182.96,182.96,72019634
2019-11-04,183.05,185.23,180.09,183.21,183.21,159514074
2019-11-05,183.18,183.18,180.13,181.82,181.82,65178821
2019-11-06,181.49,182.8,179.45,181.43,181.43,93852138
2019-11-07,181.23,183.17,180.11,180.72,180.72,71507053
2019-11-08,180.76,188.53,180.76,187.6,187.6,40785756
2019-11-11,187.04,197.38,187.04,192.03,192.03,57707034
2019-11-12,191.8,199.0,191.8,195.98,195.98,101073013
2019-11-13,195.87,197.81,195.87,197.6,197.6,59774367
2019-11-14,197.48,197.48,190.82,192.43,192.43,29240425
2019-11-15,192.32,192.32,189.25,190.55,190.55,70182115
2019-11-18,191.07,191.07,183.29,184.25,184.25,45911709
2019-11-19,184.6,184.6,180.0,181.88,181.88,74917073
2019-11-20,181.65,188.6,178.13,183.06,183.06,132173248
2019-11-21,182.68,182.68,180.17,180.99,180.99,96683005
2019-11-22,180.84,181.73,175.95,180.73,180.73,131409322
2019-11-25,181.17,183.69,181.17,182.96,182.96,56772378
2019-11-26,182.18,186.92,182.18,186.67,186.67,67113699
2019-11-27,186.7,189.19,184.06,186.84,186.84,46799861
2019-11-28,186.72,186.72,175.8,176.63,176.63,54056907
2019-11-29,177.06,183.09,177.06,181.23,181.23,49052972
2019-12-02,181.58,187.97,181.58,184.08,184.08,42138656
2019-12-03,183.54,190.71,183.54,189.77,189.77,122731294
2019-12-04,190.23,190.23,184.99,186.17,186.17,30780168
2019-12-05,185.3,185.3,180.76,182.72,182.72,122941702
2019-12-06,182.95,187.36,182.95,185.75,185.75,116988809
2019-12-09,186.01,186.01,184.68,185.7,185.7,86796976
2019-12-10,186.33,186.38,178.26,182.77,182.77,45506346
2019-12-11,182.85,182.85,180.2,180.65,180.65,37742420
2019-12-12,180.41,180.57,177.04,179.66,179.66,57070836
2019-12-13,179.29,182.06,179.29,181.35,181.35,91259117
2019-12-16,181.88,188.2,181.88,182.39,182.39,71156392
2019-12-17,183.01,184.51,177.55,180.6,180.6,46817399
2019-12-18,180.44,180.95,177.68,180.48,180.48,112498133
2019-12-19,180.49,180.49,176.39,179.02,179.02,139408441
2019-12-20,179.51,181.96,179.26,181.48,181.48,64910867
2019-12-23,181.76,184.83,181.59,183.32,183.32,74246413
2019-12-24,183.25,186.04,181.11,183.23,183.23,38865821
2019-12-25,182.95,192.73,182.95,190.47,190.47,60213707
2019-12-26,190.15,194.51,190.15,193.94,193.94,87167426
2019-12-27,194.31,198.39,192.38,194.82,194.82,81908054
2019-12-30,194.68,194.68,192.41,192.67,192.67,58008385
2019-12-31,192.51,194.12,190.06,193.63,193.63,63685525
2020-01-01,193.87,196.59,193.17,194.86,194.86,59428292
2020-01-02,194.89,200.8,194.89,198.67,198.67,63578084
2020-01-03,198.83,198.83,192.03,192.61,192.61,84179265
2020-01-06,192.48,192.48,189.98,190.6,190.6,32350836
2020-01-07,190.46,196.44,190.46,195.54,195.54,68986781
2020-01-08,195.25,196.95,189.26,191.6,191.6,81748293
2020-01-09,191.88,198.1,191.88,196.87,196.87,56568983
2020-01-10,196.91,197.69,195.8,197.05,197.05,58669587
2020-01-13,197.16,197.16,189.45,191.68,191.68,59352660
2020-01-14,191.28,191.9,189.74,191.26,191.26,58676231
2020-01-15,191.53,192.11,189.99,191.1,191.1,71236706
2020-01-16,191.22,191.22,185.19,188.45,188.45,74832764
2020-01-17,188.72,190.06,185.05,187.74,187.74,30675030
2020-01-20,187.87,188.8,186.72,187.39,187.39,92278102
2020-01-21,187.49,188.34,185.57,187.14,187.14,63285432
2020-01-22,186.46,190.09,186.19,186.82,186.82,153982658
2020-01-23,187.24,188.36,184.96,186.3,186.3,44123622
2020-01-24,185.81,185.81,183.28,184.55,184.55,50235849
2020-01-27,184.93,191.53,184.93,190.68,190.68,65528890
2020-01-28,190.65,190.65,185.2,185.43,185.43,83842907
2020-01-29,184.83,188.63,184.83,186.51,186.51,32568572
2020-01-30,186.48,189.64,186.48,189.21,189.21,51009643
2020-01-31,188.64,194.1,188.64,193.29,193.29,90033586
2020-02-03,193.72,193.72,187.67,188.69,188.69,48638001
2020-02-04,188.49,194.69,188.49,193.62,193.62,122936168
2020-02-05,193.22,193.22,188.81,190.65,190.65,59269881
2020-02-06,190.9,190.9,188.59,189.13,189.13,49595764
2020-02-07,189.11,192.84,189.11,189.66,189.66,90717693
2020-02-10,189.85,189.85,184.91,185.03,185.03,135192768
2020-02-11,184.99,184.99,180.25,182.14,182.14,83949314
2020-02-12,182.56,188.47,179.47,181.84,181.84,117663220
2020-02-13,181.7,181.7,177.76,179.08,179.08,138977055
2020-02-14,178.52,178.52,174.4,177.04,177.04,49151690
2020-02-17,176.65,179.73,175.02,178.42,178.42,103442018
2020-02-18,178.58,182.06,178.58,181.3,181.3,38639169
2020-02-19,181.06,184.19,178.52,179.26,179.26,84235439
2020-02-20,179.72,179.72,170.06,175.42,175.42,172676220
2020-02-21,175.01,175.01,170.86,170.97,170.97,292108562
2020-02-24,171.32,171.32,164.92,168.37,168.37,283963597
2020-02-25,168.23,168.23,167.81,167.88,167.88,223153257
2020-02-26,168.32,168.53,164.35,164.7,164.7,200199947
2020-02-27,164.86,164.86,156.76,157.96,157.96,217738090
2020-02-28,158.02,158.02,154.51,155.12,155.12,182117810
2020-03-02,155.33,155.33,151.76,151.99,151.99,173376780
2020-03-03,152.36,153.27,149.36,151.87,151.87,316390342
2020-03-04,151.85,151.85,148.16,149.57,149.57,331988847
2020-03-05,149.0,149.0,145.5,147.64,147.64,167885427
2020-03-06,148.0,148.03,147.07,147.88,147.88,195390477
2020-03-09,147.8,147.8,141.54,142.95,142.95,183572105
2020-03-10,143.68,143.68,138.51,140.46,140.46,93248322
2020-03-11,140.29,140.29,136.05,136.6,136.6,155301937
2020-03-12,136.5,138.82,136.44,137.28,137.28,336913805
2020-03-13,137.49,140.51,136.68,138.14,138.14,131635282
2020-03-16,138.35,138.35,133.9,136.09,136.09,413957302
2020-03-17,136.21,137.68,136.18,136.84,136.84,283949375
2020-03-18,136.69,136.69,133.44,134.54,134.54,208626320
2020-03-19,134.22,136.01,131.7,135.28,135.28,222356680
2020-03-20,135.1,137.75,135.1,136.67,136.67,123108092
2020-03-23,136.25,138.6,133.56,136.58,136.58,159788960
2020-03-24,137.14,139.43,136.02,137.92,137.92,316241160
2020-03-25,137.64,140.43,135.33,137.83,137.83,138952717
2020-03-26,137.75,141.8,137.75,140.78,140.78,271618402
2020-03-27,140.97,146.03,140.97,145.16,145.16,102424850
2020-03-30,145.16,149.7,145.16,149.51,149.51,110022190
2020-03-31,149.33,154.75,149.33,154.01,154.01,380124682
2020-04-01,153.96,157.27,153.96,156.41,156.41,176833847
2020-04-02,156.22,160.38,156.22,160.15,160.15,143243430
2020-04-03,160.07,164.21,160.07,161.71,161.71,306446067
2020-04-06,161.83,164.21,160.79,162.47,162.47,292444255
2020-04-07,162.14,163.0,160.95,161.93,161.93,256787082
2020-04-08,162.28,167.1,162.28,165.71,165.71,141455655
2020-04-09,165.73,169.23,164.19,167.81,167.81,158408702
2020-04-10,167.61,170.06,166.25,168.41,168.41,201259872
2020-04-13,168.3,169.32,166.77,167.58,167.58,234558537
2020-04-14,167.97,173.59,167.97,171.2,171.2,144973652
2020-04-15,171.48,178.59,171.48,178.46,178.46,190231222
2020-04-16,178.55,178.55,174.39,175.31,175.31,197729900
2020-04-17,175.1,175.1,170.08,171.72,171.72,297273725
2020-04-20,171.91,178.57,171.91,177.8,177.8,240262427
2020-04-21,177.81,180.99,177.81,180.75,180.75,97244145
2020-04-22,181.38,183.38,181.38,183.17,183.17,163121172
2020-04-23,183.16,183.16,180.01,181.65,181.65,122539337
2020-04-24,182.26,182.5,181.6,182.02,182.02,223001927
2020-04-27,182.09,184.02,182.09,183.75,183.75,257033592
2020-04-28,183.37,190.5,183.37,187.16,187.16,185039227
2020-04-29,188.4,194.43,188.4,191.56,191.56,159603822
2020-04-30,191.0,203.26,191.0,201.26,201.26,182657600
2020-05-01,200.46,202.11,197.98,199.68,199.68,193158897
2020-05-04,198.85,207.17,198.85,205.69,205.69,137538735
2020-05-05,206.82,208.69,205.09,207.83,207.83,109121397
2020-05-06,208.71,208.71,202.87,204.73,204.73,78248512
2020-05-07,204.79,212.56,204.79,209.61,209.61,294953672
2020-05-08,209.79,215.83,209.79,215.06,215.06,216695240
2020-05-11,215.17,218.47,215.17,216.24,216.24,205398060
2020-05-12,215.48,221.12,215.48,217.42,217.42,294719777
2020-05-13,218.06,218.06,213.1,214.78,214.78,107528747
2020-05-14,215.35,217.26,215.35,217.22,217.22,88738432
2020-05-15,216.68,223.48,216.68,223.4,223.4,207190407
2020-05-18,223.55,231.58,221.22,228.1,228.1,199787437
2020-05-19,228.06,228.06,219.91,220.35,220.35,88892050
2020-05-20,220.26,222.88,218.19,219.96,219.96,205152555
2020-05-21,219.66,233.26,219.66,230.46,230.46,151389542
2020-05-22,230.41,231.38,228.28,229.88,229.88,128651887
2020-05-25,229.64,229.64,224.91,227.16,227.16,155489150
2020-05-26,227.64,230.0,223.39,225.98,225.98,66909035
2020-05-27,225.97,234.72,225.97,230.56,230.56,140245682
2020-05-28,230.24,239.37,230.24,235.57,235.57,134051977
2020-05-29,235.56,237.91,233.51,235.18,235.18,222024207
2020-06-01,235.11,235.11,233.4,234.62,234.62,66710520
2020-06-02,234.54,239.71,234.54,236.81,236.81,91762366
2020-06-03,237.13,237.13,230.49,231.75,231.75,25631933
2020-06-04,231.62,234.33,229.1,231.38,231.38,50806049
2020-06-05,231.11,236.09,231.11,234.94,234.94,88770424
2020-06-08,234.3,243.08,234.3,239.97,239.97,62809658
2020-06-09,239.96,248.41,239.96,246.55,246.55,99667428
2020-06-10,247.16,255.04,247.16,249.97,249.97,34529483
2020-06-11,249.91,254.19,249.91,253.51,253.51,95211340
2020-06-12,253.25,253.25,246.9,248.22,248.22,55036633
2020-06-15,247.84,251.31,247.84,250.92,250.92,52940883
2020-06-16,250.05,255.59,250.05,254.28,254.28,105643850
2020-06-17,254.87,257.8,253.26,255.49,255.49,113116150
2020-06-18,255.74,255.74,251.36,253.25,253.25,107504703
2020-06-19,253.64,258.07,253.57,256.06,256.06,160631269
2020-06-22,256.19,256.61,253.24,253.88,253.88,117963606
2020-06-23,253.47,256.05,253.47,255.61,255.61,51701153
2020-06-24,255.44,259.83,255.44,259.31,259.31,75211938
2020-06-25,259.05,263.24,259.05,261.31,261.31,61533119
2020-06-26,261.09,271.78,260.89,266.37,266.37,160018696
2020-06-29,266.15,272.92,266.15,267.91,267.91,110564902
2020-06-30,268.5,269.04,259.02,267.44,267.44,65897642
2020-07-01,268.53,268.53,254.89,261.72,261.72,100969514
2020-07-02,261.27,261.27,258.62,259.54,259.54,43413711
2020-07-03,259.45,265.89,259.45,259.89,259.89,78551888
2020-07-06,260.0,261.74,259.91,260.29,260.29,48836877
2020-07-07,259.78,261.89,256.33,258.03,258.03,36169558
2020-07-08,258.06,258.13,251.01,257.06,257.06,97267918
2020-07-09,257.24,257.24,252.03,253.57,253.57,102216299
2020-07-10,253.53,259.21,253.53,259.03,259.03,85331167
2020-07-13,259.35,266.52,259.35,263.57,263.57,66053690
2020-07-14,263.57,269.71,263.57,266.9,266.9,42824537
2020-07-15,265.37,273.4,265.37,271.39,271.39,44661684
2020-07-16,270.87,277.6,270.87,274.74,274.74,48228142
2020-07-17,275.53,279.31,275.53,276.01,276.01,64727451
2020-07-20,276.29,280.16,274.58,278.98,278.98,109303258
2020-07-21,277.39,285.87,277.39,285.28,285.28,108615747
2020-07-22,284.42,298.47,284.42,290.95,290.95,36753287
2020-07-23,291.37,298.62,287.35,289.92,289.92,53858561
2020-07-24,289.59,303.44,289.59,298.43,298.43,53281560
2020-07-27,296.82,299.36,296.82,298.75,298.75,25816697
2020-07-28,299.38,299.38,292.31,295.17,295.17,89130634
2020-07-29,295.59,305.55,295.59,305.18,305.18,64404968
2020-07-30,304.68,304.68,295.64,298.38,298.38,67924561
2020-07-31,299.12,299.12,286.39,293.3,293.3,121754063
2020-08-03,292.84,298.96,292.6,297.9,297.9,73624534
2020-08-04,297.53,304.59,297.53,303.07,303.07,59821344
2020-08-05,302.78,308.47,302.77,307.36,307.36,89343256
2020-08-06,306.2,312.27,306.2,309.26,309.26,108549192
2020-08-07,309.52,309.52,297.08,305.71,305.71,80017210
2020-08-10,306.03,314.84,304.4,309.1,309.1,93628100
2020-08-11,308.82,310.56,306.17,308.5,308.5,67049265
2020-08-12,308.93,311.11,306.35,310.44,310.44,68779904
2020-08-13,309.45,316.4,299.73,307.1,307.1,74355898
2020-08-14,307.52,312.71,307.28,311.75,311.75,52583707
2020-08-17,311.96,319.14,309.59,318.15,318.15,56623838
2020-08-18,317.71,323.48,317.71,323.23,323.23,123322956
2020-08-19,323.5,332.21,323.5,329.5,329.5,158671679
2020-08-20,328.92,340.44,328.92,338.94,338.94,134361493
2020-08-21,339.69,339.88,332.15,333.75,333.75,41860881
2020-08-24,334.1,339.79,334.1,337.94,337.94,40274225
2020-08-25,338.19,338.19,332.81,333.12,333.12,44140200
2020-08-26,332.81,332.81,331.24,331.34,331.34,74994118
2020-08-27,331.85,331.85,325.93,326.87,326.87,23107676
2020-08-28,327.66,327.66,316.44,317.26,317.26,56156031
2020-08-31,318.27,319.0,315.62,316.28,316.28,124772793
2020-09-01,315.93,324.57,315.93,323.48,323.48,105280714
2020-09-02,324.01,334.14,324.01,331.01,331.01,57975288
2020-09-03,331.94,343.95,331.94,340.18,340.18,59758565
2020-09-04,340.01,340.01,322.01,330.46,330.46,89170601
2020-09-07,331.39,331.39,307.99,318.53,318.53,103312897
2020-09-08,318.64,326.0,318.64,324.27,324.27,57420409
2020-09-09,323.61,326.62,322.1,325.89,325.89,64709518
2020-09-10,325.43,325.43,319.18,321.39,321.39,56670331
2020-09-11,320.46,325.78,320.46,322.28,322.28,41725603
2020-09-14,322.26,322.26,317.15,319.25,319.25,65089107
2020-09-15,319.15,326.49,319.15,323.86,323.86,63135531
2020-09-16,323.99,326.61,323.99,325.62,325.62,42922538
2020-09-17,326.51,331.1,323.71,325.81,325.81,92027467
2020-09-18,325.8,325.8,308.49,312.9,312.9,86226968
2020-09-21,312.73,315.6,307.5,311.31,311.31,93872980
2020-09-22,311.19,311.19,306.6,308.27,308.27,52270208
