Date,Open,High,Low,Close,Adj Close,Volume
2019-02-15,104.0,105.54,103.09,103.78,103.78,10178291
2019-02-18,103.65,103.65,99.71,101.07,101.07,14743603
2019-02-19,100.65,100.65,98.92,99.07,99.07,13445158
2019-02-20,98.86,99.3,98.22,98.77,98.77,36366128
2019-02-21,98.75,101.29,98.75,100.79,100.79,20021897
2019-02-22,100.95,101.25,98.65,99.4,99.4,10627074
2019-02-25,99.55,99.55,97.21,98.31,98.31,17112390
2019-02-26,98.23,98.23,96.99,98.18,98.18,23069614
2019-02-27,98.17,98.67,95.75,97.87,97.87,25946199
2019-02-28,97.75,99.86,97.75,98.77,98.77,20957423
2019-03-01,98.67,98.67,93.76,97.0,97.0,23906206
2019-03-04,97.05,99.49,97.05,98.66,98.66,18303670
2019-03-05,98.56,98.56,97.27,97.3,97.3,18321713
2019-03-06,97.05,97.05,94.14,95.14,95.14,72270599
2019-03-07,95.16,95.16,93.48,93.92,93.92,15216469
2019-03-08,94.03,94.95,92.91,93.81,93.81,11697789
2019-03-11,93.72,95.63,90.65,93.19,93.19,16247737
2019-03-12,93.64,94.01,93.46,93.91,93.91,18534815
2019-03-13,93.89,95.96,91.18,95.1,95.1,10345404
2019-03-14,94.95,95.85,94.89,95.78,95.78,23656654
2019-03-15,96.13,100.27,96.13,98.09,98.09,15167719
2019-03-18,98.36,98.36,96.04,97.07,97.07,7674145
2019-03-19,97.54,98.28,95.64,97.22,97.22,19198307
2019-03-20,97.22,98.33,94.23,97.41,97.41,13987931
2019-03-21,97.34,97.71,95.39,97.12,97.12,29041310
2019-03-22,97.1,99.5,95.81,96.99,96.99,12922335
2019-03-25,97.11,97.11,93.39,93.52,93.52,15589047
2019-03-26,93.75,97.83,93.75,95.87,95.87,22221571
2019-03-27,96.07,99.07,96.07,98.42,98.42,16700719
2019-03-28,98.42,100.24,98.42,98.95,98.95,13266185
2019-03-29,99.09,99.09,96.63,96.84,96.84,13250477
2019-04-01,96.65,98.88,96.29,97.0,97.0,31284384
2019-04-02,96.82,97.85,96.18,96.52,96.52,15630102
2019-04-03,96.54,99.84,96.54,98.57,98.57,11968593
2019-04-04,98.13,98.38,97.96,98.02,98.02,17501822
2019-04-05,98.02,101.45,98.02,101.1,101.1,18259819
2019-04-08,101.3,104.31,101.3,104.06,104.06,24359545
2019-04-09,104.14,104.14,101.54,102.37,102.37,11581422
2019-04-10,102.66,102.66,98.74,99.82,99.82,38200553
2019-04-11,99.74,103.31,99.74,103.02,103.02,15586739
2019-04-12,102.72,105.78,102.58,104.19,104.19,38623379
2019-04-15,104.02,113.44,104.02,111.77,111.77,20994831
2019-04-16,111.79,111.79,105.18,105.19,105.19,24287876
2019-04-17,105.54,108.29,105.0,106.26,106.26,26939024
2019-04-18,106.66,106.66,100.94,101.47,101.47,16400643
2019-04-19,101.07,102.35,101.07,101.53,101.53,11251089
2019-04-22,101.48,101.48,99.26,99.4,99.4,25790166
2019-04-23,99.25,100.81,99.25,100.15,100.15,46105843
2019-04-24,100.02,100.46,97.48,97.86,97.86,19440653
2019-04-25,97.81,97.81,94.42,95.19,95.19,19801503
2019-04-26,95.04,98.73,94.74,97.1,97.1,22116826
2019-04-29,97.22,97.22,92.44,93.62,93.62,10794017
2019-04-30,93.93,93.93,90.61,90.89,90.89,30990997
2019-05-01,91.18,91.18,87.52,87.84,87.84,11780514
2019-05-02,87.7,90.88,87.7,90.13,90.13,35210636
2019-05-03,90.1,90.1,87.31,88.29,88.29,21489665
2019-05-06,88.57,89.89,87.86,88.48,88.48,32297072
2019-05-07,88.56,91.57,88.56,90.25,90.25,9481387
2019-05-08,90.48,91.87,90.48,91.48,91.48,27510752
2019-05-09,91.6,91.76,90.7,90.74,90.74,20877144
2019-05-10,90.92,91.27,90.39,90.49,90.49,17515568
2019-05-13,90.4,92.12,90.4,91.54,91.54,30622591
2019-05-14,91.42,92.08,87.81,90.65,90.65,26422433
2019-05-15,90.31,90.31,84.89,85.98,85.98,20784217
2019-05-16,85.78,86.75,85.72,86.49,86.49,8142721
2019-05-17,86.43,86.43,83.13,83.93,83.93,17027859
2019-05-20,83.61,85.04,83.61,84.89,84.89,27815297
2019-05-21,85.05,85.05,82.33,84.27,84.27,15067859
2019-05-22,84.27,84.59,83.48,84.56,84.56,21857290
2019-05-23,84.51,84.51,83.17,83.6,83.6,25116124
2019-05-24,83.58,83.58,80.12,81.15,81.15,32017198
2019-05-27,81.34,81.34,77.17,79.85,79.85,21154233
2019-05-28,79.69,82.57,79.69,81.5,81.5,13389032
2019-05-29,81.3,82.8,79.69,81.75,81.75,31754340
2019-05-30,81.67,82.97,81.67,82.78,82.78,17581839
2019-05-31,83.03,83.56,80.7,81.73,81.73,23785358
2019-06-03,81.6,83.5,81.6,82.16,82.16,14988586
2019-06-04,82.2,83.31,82.2,82.65,82.65,11512308
2019-06-05,82.55,82.55,79.39,79.76,79.76,11744796
2019-06-06,79.42,83.19,79.42,81.39,81.39,34177473
2019-06-07,81.21,81.21,77.27,79.67,79.67,19052557
2019-06-10,79.5,79.57,78.68,79.57,79.57,25888255
2019-06-11,79.61,80.33,79.31,80.21,80.21,44165800
2019-06-12,80.33,80.72,80.33,80.46,80.46,28149688
2019-06-13,80.17,83.39,80.17,82.99,82.99,41378214
2019-06-14,82.97,82.97,79.81,80.26,80.26,12709098
2019-06-17,80.23,83.03,79.63,81.08,81.08,19392233
2019-06-18,81.42,83.94,81.42,82.77,82.77,13566140
2019-06-19,82.77,85.31,82.77,85.23,85.23,12632291
2019-06-20,85.4,87.54,85.4,87.45,87.45,15178282
2019-06-21,87.19,87.67,86.11,86.84,86.84,14359435
2019-06-24,86.77,86.77,85.32,85.47,85.47,15306757
2019-06-25,85.2,85.2,81.47,81.75,81.75,20048055
2019-06-26,81.67,83.85,81.67,83.75,83.75,22029315
2019-06-27,83.74,87.04,83.74,85.86,85.86,28592129
2019-06-28,85.56,86.35,85.09,85.9,85.9,24266635
2019-07-01,86.05,86.45,85.62,86.43,86.43,42308049
2019-07-02,86.53,86.53,82.85,84.77,84.77,45068070
2019-07-03,84.91,84.91,81.89,82.22,82.22,15890199
2019-07-04,82.26,85.16,82.26,83.06,83.06,21422696
2019-07-05,82.88,85.79,82.88,85.53,85.53,19515453
2019-07-08,85.68,85.68,79.94,82.26,82.26,12881271
2019-07-09,82.1,82.56,81.79,82.12,82.12,27932633
2019-07-10,81.86,85.72,81.86,85.63,85.63,26936245
2019-07-11,85.54,86.69,85.54,86.44,86.44,25655859
2019-07-12,86.4,88.41,86.4,86.82,86.82,28171454
2019-07-15,86.84,92.58,86.84,92.29,92.29,15092547
2019-07-16,92.11,92.95,89.29,91.97,91.97,32710503
2019-07-17,92.25,96.11,92.25,94.66,94.66,32053495
2019-07-18,94.75,95.76,93.29,94.63,94.63,8193264
2019-07-19,94.75,94.77,91.65,93.62,93.62,16264246
2019-07-22,93.83,94.67,93.14,93.69,93.69,23638742
2019-07-23,93.75,97.01,92.42,93.85,93.85,60947384
2019-07-24,93.91,94.28,92.34,92.91,92.91,21510491
2019-07-25,92.88,93.29,91.26,91.27,91.27,22175609
2019-07-26,91.24,95.32,91.24,94.0,94.0,17493799
2019-07-29,94.12,95.19,94.12,95.12,95.12,18772671
2019-07-30,94.88,96.18,94.88,96.09,96.09,35870153
2019-07-31,95.89,96.53,94.85,95.56,95.56,20243023
2019-08-01,95.97,95.97,92.66,95.09,95.09,35205443
2019-08-02,95.05,95.74,94.4,95.59,95.59,17783510
2019-08-05,96.22,96.22,92.99,93.62,93.62,22866964
2019-08-06,93.76,94.08,93.13,93.6,93.6,9409079
2019-08-07,93.71,93.71,91.72,93.04,93.04,15397383
2019-08-08,92.89,93.68,92.89,93.23,93.23,17149289
2019-08-09,93.18,95.05,93.18,94.41,94.41,19020616
2019-08-12,94.05,94.05,91.06,93.19,93.19,18558490
2019-08-13,93.2,93.2,91.41,91.71,91.71,18227732
2019-08-14,91.56,92.5,91.03,91.54,91.54,32000808
2019-08-15,91.46,93.87,91.46,92.73,92.73,16176068
2019-08-16,92.62,92.62,89.7,91.31,91.31,25139757
2019-08-19,91.11,91.11,88.99,89.6,89.6,19712198
2019-08-20,89.1,95.82,89.1,93.3,93.3,17110438
2019-08-21,93.28,94.26,93.28,93.77,93.77,45630855
2019-08-22,93.74,94.65,92.73,93.6,93.6,24846935
2019-08-23,93.28,96.35,93.28,95.54,95.54,18463000
2019-08-26,95.43,95.43,90.19,91.11,91.11,24877338
2019-08-27,91.04,91.04,88.93,89.21,89.21,24493043
2019-08-28,89.28,89.28,87.18,87.7,87.7,18676546
2019-08-29,87.58,89.77,87.58,88.93,88.93,13088714
2019-08-30,88.99,89.38,88.32,88.79,88.79,16629690
2019-09-02,88.95,90.25,88.68,89.59,89.59,5629448
2019-09-03,89.43,89.43,88.37,88.39,88.39,15095014
2019-09-04,88.19,91.04,88.19,90.07,90.07,25194739
2019-09-05,89.85,92.43,88.55,90.48,90.48,21803107
2019-09-06,90.57,95.91,90.57,91.94,91.94,17400841
2019-09-09,91.87,92.57,91.23,91.72,91.72,23451269
2019-09-10,91.64,95.0,91.64,94.55,94.55,28490002
2019-09-11,94.57,95.15,94.06,94.49,94.49,20389222
2019-09-12,94.13,94.13,88.69,91.1,91.1,17458973
2019-09-13,91.2,92.04,90.8,91.07,91.07,17635338
2019-09-16,90.98,93.81,88.62,90.66,90.66,13583417
2019-09-17,90.53,90.89,89.68,89.72,89.72,26771594
2019-09-18,89.67,91.68,89.67,91.43,91.43,44447412
2019-09-19,91.49,91.49,88.57,90.66,90.66,11688182
2019-09-20,90.58,93.38,90.58,92.81,92.81,15589408
2019-09-23,92.65,95.19,88.24,90.18,90.18,21916676
2019-09-24,90.37,90.37,86.96,87.73,87.73,17132803
2019-09-25,87.58,87.66,85.54,87.52,87.52,24892499
2019-09-26,87.3,87.3,84.64,84.77,84.77,13705662
2019-09-27,84.69,84.69,83.49,84.31,84.31,8475851
2019-09-30,84.31,87.28,84.08,84.95,84.95,28202404
2019-10-01,84.75,88.42,84.75,86.69,86.69,26335279
2019-10-02,86.67,90.83,86.67,89.28,89.28,27278056
2019-10-03,89.39,89.39,87.45,88.95,88.95,42445583
2019-10-04,89.14,89.14,85.89,88.17,88.17,15985361
2019-10-07,87.9,92.14,87.9,90.91,90.91,40649094
2019-10-08,91.01,91.01,89.19,89.74,89.74,35573550
2019-10-09,89.67,90.29,89.41,90.16,90.16,17202292
2019-10-10,90.18,94.21,90.18,94.04,94.04,12150001
2019-10-11,93.87,96.1,93.77,94.83,94.83,13083617
2019-10-14,94.67,97.17,94.67,96.7,96.7,25449308
2019-10-15,96.63,96.63,91.92,92.55,92.55,12707423
2019-10-16,92.43,92.45,89.4,92.35,92.35,21237870
2019-10-17,92.2,92.51,89.53,91.13,91.13,17748196
2019-10-18,90.94,93.67,90.94,92.51,92.51,21478939
2019-10-21,92.52,92.52,89.98,90.07,90.07,27933817
2019-10-22,90.0,91.57,90.0,90.75,90.75,22771685
2019-10-23,90.48,90.48,89.4,90.46,90.46,27417558
2019-10-24,90.29,91.32,90.2,90.85,90.85,41762702
2019-10-25,90.99,91.06,90.31,91.0,91.0,8994946
2019-10-28,90.75,92.06,90.75,92.05,92.05,21630963
2019-10-29,92.2,92.2,91.12,92.08,92.08,19026340
2019-10-30,91.98,93.44,91.98,93.2,93.2,19445082
2019-10-31,93.37,93.37,91.54,91.66,91.66,8523827
2019-11-01,91.56,91.56,87.99,88.53,88.53,21110418
2019-11-04,88.7,89.53,88.7,89.16,89.16,15815023
2019-11-05,89.42,89.42,86.58,87.9,87.9,25655356
2019-11-06,87.94,91.41,87.94,90.35,90.35,54089252
2019-11-07,90.36,90.36,88.45,89.08,89.08,12464972
2019-11-08,89.25,90.48,89.25,90.38,90.38,22397551
2019-11-11,90.37,92.06,89.45,89.75,89.75,9463024
2019-11-12,89.57,92.66,89.57,91.66,91.66,20538529
2019-11-13,91.44,93.48,91.44,92.7,92.7,28301378
2019-11-14,92.73,92.73,91.85,92.54,92.54,23490506
2019-11-15,92.46,92.46,85.75,88.51,88.51,33391559
2019-11-18,88.56,90.15,88.06,88.16,88.16,25301532
2019-11-19,88.19,90.01,88.09,89.16,89.16,9626211
2019-11-20,89.0,90.39,87.37,88.45,88.45,41054118
2019-11-21,88.52,89.55,88.4,88.94,88.94,10702913
2019-11-22,89.14,91.05,89.14,89.7,89.7,40544361
2019-11-25,89.68,90.97,88.29,89.3,89.3,25399301
2019-11-26,89.19,91.45,89.19,90.99,90.99,22402480
2019-11-27,90.82,90.82,90.49,90.65,90.65,38574744
2019-11-28,90.81,90.81,85.16,85.77,85.77,24444144
2019-11-29,85.62,89.14,83.95,85.8,85.8,28594209
2019-12-02,86.07,86.07,83.6,83.94,83.94,20919990
2019-12-03,83.94,87.48,83.94,86.8,86.8,15070281
2019-12-04,86.89,87.65,86.84,87.52,87.52,12752247
2019-12-05,87.45,88.83,87.05,87.55,87.55,44993984
2019-12-06,87.72,87.85,86.83,87.82,87.82,35628991
2019-12-09,87.68,87.68,85.95,87.05,87.05,18412733
2019-12-10,87.25,87.83,86.86,86.98,86.98,15107302
2019-12-11,86.84,89.84,86.84,89.61,89.61,36813181
2019-12-12,89.51,89.51,87.91,89.28,89.28,28280695
2019-12-13,89.22,89.61,87.98,88.55,88.55,29846673
2019-12-16,88.95,88.95,88.44,88.83,88.83,32892606
2019-12-17,88.74,89.01,87.07,87.49,87.49,31346784
2019-12-18,87.46,90.68,87.46,88.79,88.79,42444350
2019-12-19,89.02,89.42,88.28,89.35,89.35,27202782
2019-12-20,89.54,93.91,89.54,92.58,92.58,11422032
2019-12-23,92.79,95.91,92.79,94.19,94.19,16929923
2019-12-24,93.95,93.95,88.14,89.28,89.28,23691245
2019-12-25,89.22,90.33,87.66,88.47,88.47,22155236
2019-12-26,88.62,91.27,88.62,90.17,90.17,26767643
2019-12-27,90.31,91.47,88.22,90.64,90.64,19697316
2019-12-30,90.73,91.64,90.71,91.38,91.38,10843109
2019-12-31,91.17,93.36,91.17,93.22,93.22,21809925
2020-01-01,93.18,94.17,88.49,91.74,91.74,9416696
2020-01-02,91.5,91.5,87.59,89.09,89.09,9802398
2020-01-03,89.1,89.1,84.75,85.38,85.38,23957266
2020-01-06,85.37,85.37,82.35,83.31,83.31,13369497
2020-01-07,83.27,83.61,81.77,82.55,82.55,16339727
2020-01-08,82.61,85.81,82.16,82.34,82.34,23626338
2020-01-09,82.33,87.31,82.33,84.78,84.78,15540729
2020-01-10,84.73,84.73,82.0,82.15,82.15,22854861
2020-01-13,82.1,83.16,82.1,82.51,82.51,31274487
2020-01-14,82.58,86.95,82.58,85.29,85.29,13829301
2020-01-15,85.37,88.36,85.37,87.8,87.8,15490673
2020-01-16,87.69,87.69,84.75,85.64,85.64,24959453
2020-01-17,85.43,87.66,85.43,87.08,87.08,16264538
2020-01-20,87.12,88.38,87.06,87.77,87.77,24897624
2020-01-21,87.89,87.89,84.74,85.21,85.21,23786146
2020-01-22,85.27,86.81,85.2,85.69,85.69,16970206
2020-01-23,85.76,85.76,84.51,84.56,84.56,32926127
2020-01-24,84.43,87.86,84.43,86.81,86.81,11980997
2020-01-27,86.82,86.82,84.34,84.99,84.99,24717197
2020-01-28,84.91,86.31,84.68,84.93,84.93,8305981
2020-01-29,84.93,85.72,84.2,84.91,84.91,20095665
2020-01-30,84.77,86.58,84.77,85.54,85.54,19831993
2020-01-31,85.48,89.39,85.48,87.74,87.74,11953354
2020-02-03,87.59,88.69,86.11,87.41,87.41,35758997
2020-02-04,87.38,87.38,85.9,86.27,86.27,12486141
2020-02-05,86.2,86.2,82.59,82.78,82.78,16912171
2020-02-06,82.76,83.38,79.38,81.81,81.81,31039314
2020-02-07,81.66,87.2,81.66,83.62,83.62,21187563
2020-02-10,83.35,83.35,81.7,81.85,81.85,16581648
2020-02-11,81.98,81.98,78.31,79.51,79.51,15234174
2020-02-12,79.27,82.01,79.27,81.35,81.35,19521812
2020-02-13,81.5,81.5,80.99,81.2,81.2,16564955
2020-02-14,81.09,81.09,79.23,79.5,79.5,20275691
2020-02-17,79.66,80.28,77.85,78.12,78.12,14945331
2020-02-18,78.22,80.82,78.22,79.48,79.48,27598927
2020-02-19,79.41,82.91,77.91,79.86,79.86,15033456
2020-02-20,79.7,81.49,79.12,79.57,79.57,26657197
2020-02-21,79.68,80.83,79.68,80.57,80.57,149345340
2020-02-24,80.42,80.42,76.81,76.96,76.96,72245742
2020-02-25,76.79,76.79,74.12,75.2,75.2,36972900
2020-02-26,75.24,75.24,72.64,73.79,73.79,33975967
2020-02-27,73.99,73.99,71.11,71.68,71.68,63708535
2020-02-28,71.37,71.37,70.43,70.5,70.5,37374840
2020-03-02,70.46,71.65,70.46,70.92,70.92,73334735
2020-03-03,70.81,70.81,66.05,67.31,67.31,59555567
2020-03-04,67.06,67.27,67.02,67.12,67.12,54351915
2020-03-05,67.11,68.13,67.11,67.91,67.91,52206950
2020-03-06,67.98,67.98,67.27,67.86,67.86,86824355
2020-03-09,67.92,70.83,67.34,67.75,67.75,44666722
2020-03-10,67.71,67.71,65.79,66.05,66.05,51200932
2020-03-11,66.34,66.34,62.25,63.15,63.15,35752425
2020-03-12,63.19,63.19,61.39,61.99,61.99,61644607
2020-03-13,62.08,62.97,62.02,62.19,62.19,34258832
2020-03-16,62.17,62.17,60.54,60.69,60.69,78870350
2020-03-17,60.91,62.28,60.91,61.71,61.71,81998552
2020-03-18,61.74,61.74,59.33,59.54,59.54,24897710
2020-03-19,59.49,61.36,59.49,59.86,59.86,72958465
2020-03-20,59.82,61.87,59.82,61.17,61.17,29446897
2020-03-23,61.03,62.4,61.03,62.13,62.13,40713210
2020-03-24,62.25,62.25,60.64,61.03,61.03,47960407
2020-03-25,61.03,62.53,61.03,61.98,61.98,40402987
2020-03-26,62.07,62.07,59.66,60.75,60.75,41967750
2020-03-27,60.83,63.49,60.83,62.28,62.28,66904402
2020-03-30,62.02,64.27,62.02,64.09,64.09,74256445
2020-03-31,64.15,65.75,64.15,65.28,65.28,46233042
2020-04-01,65.24,65.24,64.12,64.36,64.36,48344310
2020-04-02,64.32,64.69,63.42,64.27,64.27,62292750
2020-04-03,64.34,67.13,64.34,66.43,66.43,31762010
2020-04-06,66.42,67.54,66.42,67.35,67.35,49134630
2020-04-07,67.49,71.59,67.49,70.3,70.3,44254282
2020-04-08,70.34,70.34,69.48,69.94,69.94,54175482
2020-04-09,69.86,69.86,68.64,68.96,68.96,30350062
2020-04-10,68.76,69.63,68.45,68.88,68.88,55998860
2020-04-13,68.85,68.85,66.21,66.77,66.77,54208082
2020-04-14,66.79,67.51,66.69,67.2,67.2,106822135
2020-04-15,67.26,68.14,67.26,68.08,68.08,28846515
2020-04-16,67.85,67.95,65.47,67.2,67.2,122155402
2020-04-17,67.12,68.8,67.12,67.84,67.84,104461040
2020-04-20,68.08,70.88,68.08,70.23,70.23,80858290
2020-04-21,70.26,71.83,70.14,71.29,71.29,39541045
2020-04-22,71.44,71.54,70.38,70.7,70.7,71737597
2020-04-23,70.52,72.19,70.52,72.18,72.18,24254097
2020-04-24,72.3,73.22,72.07,72.39,72.39,21426577
2020-04-27,72.35,75.06,72.35,73.39,73.39,38430950
2020-04-28,73.38,73.69,71.87,72.08,72.08,32799050
2020-04-29,71.93,74.43,71.93,73.36,73.36,22052082
2020-04-30,73.38,74.68,72.27,74.09,74.09,92521635
2020-05-01,74.24,74.54,73.51,74.31,74.31,36347537
2020-05-04,74.09,77.07,74.09,75.92,75.92,58290932
2020-05-05,75.8,79.24,75.8,77.41,77.41,149144815
2020-05-06,77.4,79.8,77.4,78.05,78.05,46271142
2020-05-07,78.33,80.87,78.33,79.73,79.73,28942987
2020-05-08,79.68,80.35,78.11,80.13,80.13,102111125
2020-05-11,80.01,83.45,80.01,81.21,81.21,45635665
2020-05-12,81.36,83.46,81.36,82.05,82.05,67955412
2020-05-13,82.1,83.09,81.63,82.64,82.64,16301775
2020-05-14,82.5,85.27,82.5,84.49,84.49,54494917
2020-05-15,84.64,84.76,84.1,84.46,84.46,47216967
2020-05-18,84.59,84.59,82.46,83.08,83.08,41784397
2020-05-19,82.94,82.94,81.4,81.46,81.46,71283905
2020-05-20,81.75,84.28,81.75,83.89,83.89,36962992
2020-05-21,83.93,84.17,83.31,83.93,83.93,43292435
2020-05-22,83.77,84.18,83.77,83.89,83.89,50454917
2020-05-25,84.19,84.19,80.97,81.58,81.58,68454487
2020-05-26,81.75,81.75,80.02,80.49,80.49,43825950
2020-05-27,80.47,81.18,79.82,80.19,80.19,45440820
2020-05-28,80.31,82.85,80.31,82.52,82.52,45291502
2020-05-29,82.43,83.29,81.7,81.87,81.87,45188265
2020-06-01,81.81,82.95,80.12,81.38,81.38,11427007
2020-06-02,81.37,81.48,80.37,81.22,81.22,26215872
2020-06-03,81.09,83.8,81.09,83.0,83.0,26937032
2020-06-04,82.79,86.54,82.79,86.04,86.04,10104225
2020-06-05,86.32,86.32,84.07,84.37,84.37,16155089
2020-06-08,84.0,86.35,84.0,85.63,85.63,32858068
2020-06-09,85.82,89.5,85.81,88.9,88.9,20196471
2020-06-10,89.04,89.04,83.92,85.5,85.5,17025578
2020-06-11,85.27,85.89,84.57,84.68,84.68,12394074
2020-06-12,84.64,86.14,84.5,85.17,85.17,32024539
2020-06-15,85.22,90.89,85.22,89.9,89.9,14622724
2020-06-16,90.03,91.06,89.17,90.43,90.43,25478368
2020-06-17,90.26,91.68,88.95,90.33,90.33,41744559
2020-06-18,90.31,91.12,89.39,90.4,90.4,20335947
2020-06-19,90.47,90.47,87.69,88.45,88.45,34192335
2020-06-22,88.26,88.26,85.3,85.43,85.43,23333893
2020-06-23,85.19,85.19,83.7,84.52,84.52,28996989
2020-06-24,84.52,87.0,84.52,86.87,86.87,17509816
2020-06-25,86.65,86.65,83.45,84.79,84.79,13614601
2020-06-26,84.59,85.23,84.24,85.05,85.05,16091100
2020-06-29,85.07,87.76,85.07,87.01,87.01,16796322
2020-06-30,86.9,86.9,83.11,85.41,85.41,21559641
2020-07-01,85.3,85.3,80.26,82.31,82.31,25747324
2020-07-02,82.57,82.57,79.8,80.02,80.02,10412888
2020-07-03,80.15,80.15,75.83,76.6,76.6,20645762
2020-07-06,76.76,77.99,76.39,77.96,77.96,21961749
2020-07-07,77.85,80.33,77.85,79.32,79.32,19767701
2020-07-08,79.33,79.33,77.54,77.94,77.94,12752179
2020-07-09,78.08,78.08,75.57,76.3,76.3,22831735
2020-07-10,76.33,76.33,75.4,75.47,75.47,22481192
2020-07-13,75.58,78.74,75.58,78.62,78.62,26948081
2020-07-14,78.52,79.62,78.52,79.21,79.21,17723749
2020-07-15,79.08,79.08,75.57,78.1,78.1,21840745
2020-07-16,77.88,77.88,75.73,77.09,77.09,24241983
2020-07-17,77.17,77.17,73.12,74.45,74.45,19728757
2020-07-20,74.55,76.0,74.55,75.03,75.03,11341600
2020-07-21,75.12,75.84,73.61,74.58,74.58,7818050
2020-07-22,74.48,75.56,74.09,74.69,74.69,13989792
2020-07-23,74.76,74.76,72.96,73.12,73.12,9785567
2020-07-24,73.33,73.33,69.71,70.77,70.77,21413434
2020-07-27,70.93,71.9,70.58,71.51,71.51,12867806
2020-07-28,71.68,71.68,70.6,71.04,71.04,14892614
2020-07-29,70.76,73.84,70.76,73.82,73.82,39314366
2020-07-30,74.01,74.01,71.64,73.23,73.23,16532207
2020-07-31,73.09,73.09,71.82,72.37,72.37,31119961
2020-08-03,72.42,74.08,72.42,73.48,73.48,19664695
2020-08-04,73.46,73.59,68.64,72.05,72.05,10893244
2020-08-05,71.92,71.92,70.24,70.42,70.42,19039871
2020-08-06,70.3,73.5,70.3,73.44,73.44,7657891
2020-08-07,73.54,73.62,70.85,71.72,71.72,21138751
2020-08-10,71.75,73.38,71.75,73.09,73.09,13318022
2020-08-11,73.0,76.86,73.0,75.25,75.25,19209097
2020-08-12,74.99,74.99,74.11,74.19,74.19,14891247
2020-08-13,73.96,74.65,73.96,74.59,74.59,31085709
2020-08-14,74.38,74.38,70.21,72.07,72.07,19693356
2020-08-17,72.33,73.64,72.33,73.31,73.31,17074638
2020-08-18,73.43,73.82,73.07,73.55,73.55,15890173
2020-08-19,73.74,76.03,73.6,75.8,75.8,21072686
2020-08-20,75.73,75.73,71.8,72.56,72.56,16650046
2020-08-21,72.33,72.33,70.31,71.05,71.05,7673902
2020-08-24,71.14,74.6,71.14,73.26,73.26,15570347
2020-08-25,73.31,73.31,68.11,68.83,68.83,19382183
2020-08-26,68.82,68.82,67.06,67.74,67.74,14313453
2020-08-27,67.74,68.86,67.18,67.97,67.97,21366562
2020-08-28,68.32,70.25,68.32,69.15,69.15,20207629
2020-08-31,69.18,70.85,69.18,70.42,70.42,8048170
2020-09-01,70.19,74.07,70.19,72.71,72.71,14570745
2020-09-02,72.69,72.69,71.67,72.17,72.17,32857433
2020-09-03,72.06,73.08,72.06,72.38,72.38,23976366
2020-09-04,72.35,72.35,70.29,70.41,70.41,24898507
2020-09-07,70.57,70.57,66.52,66.87,66.87,28581896
2020-09-08,66.93,70.11,66.93,69.0,69.0,17549966
2020-09-09,68.91,70.5,68.91,69.71,69.71,15456533
2020-09-10,69.81,69.81,66.22,67.86,67.86,27141165
2020-09-11,68.04,68.2,64.96,66.0,66.0,30228269
2020-09-14,66.01,66.62,65.94,66.18,66.18,31717674
2020-09-15,66.29,66.29,62.33,63.04,63.04,14993017
2020-09-16,62.92,64.37,62.92,64.03,64.03,25175549
2020-09-17,64.15,66.0,64.15,65.54,65.54,18487803
2020-09-18,65.71,65.71,64.61,65.07,65.07,25681551
2020-09-21,65.15,65.15,63.46,64.04,64.04,18660768
2020-09-22,64.16,64.16,61.23,63.57,63.57,19155534
